DATE,TIME,OPEN,HIGH,LOW,CLOSE
2024.01.15,12:00:00,2055.0,2055.23,2053.26,2053.64
2024.01.15,12:15:00,2053.64,2053.91,2051.93,2052.65
2024.01.15,12:30:00,2052.65,2053.95,2052.14,2053.36
2024.01.15,12:45:00,2053.37,2053.42,2052.36,2053.03
2024.01.15,13:00:00,2053.04,2053.81,2052.14,2052.41
2024.01.15,13:15:00,2052.42,2053.17,2051.41,2052.78
2024.01.15,13:30:00,2052.78,2053.57,2052.03,2053.36
2024.01.15,13:45:00,2053.37,2053.84,2052.82,2053.18
2024.01.15,14:00:00,2053.19,2053.73,2052.43,2052.64
2024.01.15,14:15:00,2052.65,2053.25,2051.96,2052.23
2024.01.15,14:30:00,2052.23,2052.46,2051.28,2051.47
2024.01.15,14:45:00,2051.47,2053.27,2051.27,2052.69
2024.01.15,15:00:00,2052.69,2053.83,2052.32,2053.57
2024.01.15,15:15:00,2053.57,2054.26,2052.38,2052.38
2024.01.15,15:30:00,2052.39,2053.72,2052.01,2053.16
2024.01.15,15:45:00,2053.16,2054.35,2053.0,2054.11
2024.01.15,16:00:00,2054.12,2054.46,2052.84,2053.54
2024.01.15,16:15:00,2053.52,2053.88,2051.95,2052.26
2024.01.15,16:30:00,2052.26,2053.29,2051.52,2052.29
2024.01.15,16:45:00,2052.28,2052.73,2051.75,2052.13
2024.01.15,17:00:00,2052.13,2052.6,2050.05,2050.38
2024.01.15,17:15:00,2050.39,2051.87,2049.15,2051.82
2024.01.15,17:30:00,2051.83,2052.63,2051.3,2051.54
2024.01.15,17:45:00,2051.63,2053.93,2051.44,2053.23
2024.01.15,18:00:00,2053.13,2054.82,2053.09,2053.77
2024.01.15,18:15:00,2053.77,2054.23,2053.31,2053.95
2024.01.15,18:30:00,2053.97,2054.85,2053.34,2054.33
2024.01.15,18:45:00,2054.33,2055.08,2053.71,2053.91
2024.01.15,19:00:00,2053.91,2054.58,2053.53,2054.22
2024.01.15,19:15:00,2054.22,2055.83,2054.13,2055.79
2024.01.15,19:30:00,2055.69,2056.41,2055.19,2055.76
2024.01.15,19:45:00,2055.76,2056.04,2054.57,2055.34
2024.01.15,20:00:00,2055.33,2055.53,2054.57,2055.08
2024.01.15,20:15:00,2054.88,2055.16,2054.28,2054.8
2024.01.15,20:30:00,2054.7,2055.07,2054.3,2054.4
2024.01.15,20:45:00,2054.5,2055.09,2054.23,2054.41
2024.01.15,21:00:00,2054.52,2054.56,2053.81,2054.0
2024.01.15,21:15:00,2053.98,2054.92,2053.49,2054.59
2024.01.15,21:30:00,2054.61,2054.61,2054.59,2054.6
2024.01.16,01:00:00,2054.62,2055.53,2054.29,2055.27
2024.01.16,01:15:00,2055.29,2055.59,2053.93,2054.03
2024.01.16,01:30:00,2054.01,2055.35,2053.19,2054.97
2024.01.16,01:45:00,2054.97,2055.16,2053.72,2054.0
2024.01.16,02:00:00,2054.0,2054.5,2053.57,2053.74
2024.01.16,02:15:00,2053.76,2054.18,2052.1,2052.48
2024.01.16,02:30:00,2052.46,2052.9,2050.74,2051.77
2024.01.16,02:45:00,2051.77,2052.47,2050.73,2051.34
2024.01.16,03:00:00,2051.36,2051.7,2049.81,2050.73
2024.01.16,03:15:00,2050.73,2052.53,2050.16,2052.01
2024.01.16,03:30:00,2052.2,2053.46,2051.99,2052.38
2024.01.16,03:45:00,2052.38,2052.96,2049.96,2050.8
2024.01.16,04:00:00,2050.79,2051.5,2050.19,2051.18
2024.01.16,04:15:00,2051.15,2051.32,2049.96,2050.1
2024.01.16,04:30:00,2050.13,2051.04,2049.9,2050.57
2024.01.16,04:45:00,2050.57,2051.04,2049.62,2050.5
2024.01.16,05:00:00,2050.6,2051.65,2050.3,2050.65
2024.01.16,05:15:00,2050.67,2051.2,2050.27,2050.59
2024.01.16,05:30:00,2050.57,2050.65,2048.24,2048.53
2024.01.16,05:45:00,2048.53,2049.9,2048.28,2049.47
2024.01.16,06:00:00,2049.45,2049.67,2048.88,2049.53
2024.01.16,06:15:00,2049.44,2049.92,2049.08,2049.92
2024.01.16,06:30:00,2049.82,2050.07,2048.91,2049.11
2024.01.16,06:45:00,2049.13,2049.65,2048.93,2049.34
2024.01.16,07:00:00,2049.36,2049.49,2048.67,2049.15
2024.01.16,07:15:00,2049.15,2049.27,2047.83,2049.1
2024.01.16,07:30:00,2049.12,2049.22,2047.41,2047.82
2024.01.16,07:45:00,2047.92,2049.38,2047.63,2048.52
2024.01.16,08:00:00,2048.42,2049.71,2047.23,2049.29
2024.01.16,08:15:00,2049.31,2049.75,2048.54,2049.38
2024.01.16,08:30:00,2049.38,2049.81,2048.5,2048.89
2024.01.16,08:45:00,2048.91,2050.62,2048.73,2050.5
2024.01.16,09:00:00,2050.53,2050.99,2048.82,2049.51
2024.01.16,09:15:00,2049.52,2050.03,2047.94,2049.66
2024.01.16,09:30:00,2049.67,2050.43,2048.47,2049.35
2024.01.16,09:45:00,2049.35,2050.19,2048.58,2049.38
2024.01.16,10:00:00,2049.39,2049.48,2047.07,2047.76
2024.01.16,10:15:00,2047.76,2050.09,2047.38,2047.56
2024.01.16,10:30:00,2047.56,2047.69,2042.03,2043.43
2024.01.16,10:45:00,2043.42,2044.46,2042.39,2043.2
2024.01.16,11:00:00,2043.2,2043.91,2039.43,2040.28
2024.01.16,11:15:00,2040.28,2041.1,2038.64,2040.02
2024.01.16,11:30:00,2040.02,2041.79,2038.62,2039.04
2024.01.16,11:45:00,2039.05,2041.91,2038.85,2041.21
2024.01.16,12:00:00,2041.21,2042.52,2040.4,2041.3
2024.01.16,12:15:00,2041.3,2041.67,2039.85,2039.85
2024.01.16,12:30:00,2039.84,2040.87,2039.17,2040.5
2024.01.16,12:45:00,2040.5,2041.12,2039.56,2041.01
2024.01.16,13:00:00,2041.0,2041.11,2038.93,2040.19
2024.01.16,13:15:00,2040.22,2041.25,2039.11,2039.44
2024.01.16,13:30:00,2039.54,2040.11,2038.84,2039.38
2024.01.16,13:45:00,2039.39,2040.78,2038.13,2039.85
2024.01.16,14:00:00,2039.95,2040.13,2035.59,2036.35
2024.01.16,14:15:00,2036.33,2039.1,2035.5,2039.01
2024.01.16,14:30:00,2039.0,2040.08,2037.47,2038.21
2024.01.16,14:45:00,2038.22,2038.64,2036.97,2038.47
2024.01.16,15:00:00,2038.44,2039.18,2031.27,2031.81
2024.01.16,15:15:00,2031.81,2033.65,2031.22,2032.14
2024.01.16,15:30:00,2032.18,2045.22,2032.17,2042.98
2024.01.16,15:45:00,2042.98,2043.31,2036.86,2037.64
2024.01.16,16:00:00,2037.63,2041.62,2037.08,2040.73
2024.01.16,16:15:00,2040.74,2042.69,2039.92,2041.25
2024.01.16,16:30:00,2041.35,2042.58,2038.0,2038.09
2024.01.16,16:45:00,2038.09,2038.66,2036.77,2038.07
2024.01.16,17:00:00,2038.07,2040.76,2037.19,2039.01
2024.01.16,17:15:00,2039.01,2040.19,2038.0,2038.99
2024.01.16,17:30:00,2038.98,2041.46,2038.38,2041.08
2024.01.16,17:45:00,2041.08,2042.07,2040.34,2041.11
2024.01.16,18:00:00,2041.11,2041.38,2032.38,2035.69
2024.01.16,18:15:00,2035.69,2040.45,2034.24,2036.87
2024.01.16,18:30:00,2036.86,2037.4,2032.39,2034.34
2024.01.16,18:45:00,2034.34,2036.09,2033.32,2033.44
2024.01.16,19:00:00,2033.44,2033.86,2025.26,2026.72
2024.01.16,19:15:00,2026.71,2028.84,2026.02,2026.43
2024.01.16,19:30:00,2026.41,2028.98,2025.47,2026.97
2024.01.16,19:45:00,2027.17,2027.56,2024.88,2025.25
2024.01.16,20:00:00,2025.25,2027.1,2024.58,2025.72
2024.01.16,20:15:00,2025.52,2027.61,2025.02,2026.71
2024.01.16,20:30:00,2026.72,2028.95,2025.97,2026.21
2024.01.16,20:45:00,2026.01,2026.35,2024.19,2024.97
2024.01.16,21:00:00,2025.07,2026.98,2024.91,2026.98
2024.01.16,21:15:00,2026.78,2028.67,2026.41,2027.64
2024.01.16,21:30:00,2027.67,2027.88,2026.81,2027.23
2024.01.16,21:45:00,2027.24,2030.22,2027.1,2029.13
2024.01.16,22:00:00,2029.16,2029.84,2028.31,2029.48
2024.01.16,22:15:00,2029.58,2029.7,2028.12,2028.24
2024.01.16,22:30:00,2028.25,2028.88,2027.74,2028.56
2024.01.16,22:45:00,2028.57,2029.17,2027.93,2028.24
2024.01.16,23:00:00,2028.27,2028.29,2027.07,2027.15
2024.01.16,23:15:00,2027.14,2028.0,2027.08,2027.9
2024.01.16,23:30:00,2027.9,2028.21,2027.44,2027.86
2024.01.16,23:45:00,2027.88,2028.49,2027.47,2028.22
2024.01.17,01:00:00,2028.29,2028.29,2027.16,2027.55
2024.01.17,01:15:00,2027.54,2027.66,2025.84,2026.95
2024.01.17,01:30:00,2026.99,2027.19,2026.07,2026.37
2024.01.17,01:45:00,2026.37,2028.37,2026.23,2028.08
2024.01.17,02:00:00,2028.08,2028.23,2025.68,2026.01
2024.01.17,02:15:00,2025.97,2027.22,2025.56,2027.14
2024.01.17,02:30:00,2027.13,2028.13,2026.81,2027.99
2024.01.17,02:45:00,2027.97,2028.86,2027.58,2028.45
2024.01.17,03:00:00,2028.45,2028.59,2026.67,2027.33
2024.01.17,03:15:00,2027.44,2029.12,2027.32,2028.95
2024.01.17,03:30:00,2028.96,2030.72,2028.49,2030.25
2024.01.17,03:45:00,2030.23,2030.75,2029.15,2030.21
2024.01.17,04:00:00,2030.19,2033.0,2029.67,2031.65
2024.01.17,04:15:00,2031.61,2031.74,2029.29,2029.92
2024.01.17,04:30:00,2029.88,2030.15,2026.91,2028.32
2024.01.17,04:45:00,2028.35,2029.4,2028.06,2028.92
2024.01.17,05:00:00,2028.92,2029.21,2027.42,2027.9
2024.01.17,05:15:00,2027.9,2027.9,2026.43,2026.82
2024.01.17,05:30:00,2026.8,2027.37,2024.03,2024.4
2024.01.17,05:45:00,2024.42,2024.56,2023.33,2024.02
2024.01.17,06:00:00,2024.0,2024.83,2023.23,2023.49
2024.01.17,06:15:00,2023.47,2024.89,2023.41,2024.55
2024.01.17,06:30:00,2024.57,2025.45,2023.58,2024.77
2024.01.17,06:45:00,2024.8,2025.84,2024.76,2025.36
2024.01.17,07:00:00,2025.37,2025.47,2020.44,2021.48
2024.01.17,07:15:00,2021.45,2021.66,2019.35,2020.61
2024.01.17,07:30:00,2020.64,2021.7,2020.13,2020.26
2024.01.17,07:45:00,2020.35,2021.53,2020.1,2020.52
2024.01.17,08:00:00,2020.62,2020.86,2017.78,2018.21
2024.01.17,08:15:00,2018.19,2018.6,2017.49,2017.64
2024.01.17,08:30:00,2017.65,2019.39,2017.55,2018.65
2024.01.17,08:45:00,2018.66,2019.74,2017.81,2019.19
2024.01.17,09:00:00,2019.2,2019.51,2017.71,2018.19
2024.01.17,09:15:00,2018.21,2020.9,2018.21,2020.06
2024.01.17,09:30:00,2020.08,2024.81,2019.2,2023.94
2024.01.17,09:45:00,2023.93,2026.2,2023.45,2025.65
2024.01.17,10:00:00,2025.64,2026.7,2023.86,2025.31
2024.01.17,10:15:00,2025.32,2026.01,2023.67,2024.17
2024.01.17,10:30:00,2024.17,2024.98,2022.11,2022.33
2024.01.17,10:45:00,2022.33,2022.68,2021.19,2021.43
2024.01.17,11:00:00,2021.43,2021.6,2018.91,2019.26
2024.01.17,11:15:00,2019.47,2020.68,2019.17,2020.5
2024.01.17,11:30:00,2020.5,2022.35,2020.29,2022.14
2024.01.17,11:45:00,2022.14,2024.36,2021.32,2024.0
2024.01.17,12:00:00,2023.97,2024.46,2022.67,2023.75
2024.01.17,12:15:00,2023.76,2026.24,2022.65,2025.73
2024.01.17,12:30:00,2025.83,2028.42,2025.66,2025.94
2024.01.17,12:45:00,2025.94,2027.33,2024.8,2026.09
2024.01.17,13:00:00,2026.09,2026.83,2023.77,2024.56
2024.01.17,13:15:00,2024.56,2025.98,2023.96,2025.66
2024.01.17,13:30:00,2025.66,2026.62,2024.94,2025.65
2024.01.17,13:45:00,2025.64,2026.25,2023.62,2023.78
2024.01.17,14:00:00,2023.78,2026.77,2023.59,2026.14
2024.01.17,14:15:00,2026.47,2028.05,2025.49,2027.51
2024.01.17,14:30:00,2027.47,2028.35,2026.85,2027.94
2024.01.17,14:45:00,2027.94,2029.08,2026.42,2028.27
2024.01.17,15:00:00,2028.27,2028.79,2025.66,2026.44
2024.01.17,15:15:00,2026.44,2027.12,2023.43,2025.23
2024.01.17,15:30:00,2025.23,2025.66,2019.05,2022.47
2024.01.17,15:45:00,2022.46,2024.76,2020.61,2022.49
2024.01.17,16:00:00,2022.49,2023.14,2015.63,2019.55
2024.01.17,16:15:00,2019.58,2022.09,2017.5,2021.47
2024.01.17,16:30:00,2021.46,2022.93,2018.96,2019.45
2024.01.17,16:45:00,2019.44,2019.61,2011.33,2012.3
2024.01.17,17:00:00,2012.29,2014.12,2010.47,2011.89
2024.01.17,17:15:00,2011.89,2012.16,2008.37,2008.93
2024.01.17,17:30:00,2008.93,2012.18,2006.01,2009.84
2024.01.17,17:45:00,2009.83,2011.32,2007.6,2008.96
2024.01.17,18:00:00,2008.97,2012.04,2008.14,2010.26
2024.01.17,18:15:00,2010.27,2010.49,2008.83,2009.27
2024.01.17,18:30:00,2009.27,2010.68,2008.26,2009.36
2024.01.17,18:45:00,2009.35,2009.5,2004.11,2005.58
2024.01.17,19:00:00,2005.57,2006.86,2004.16,2005.05
2024.01.17,19:15:00,2005.04,2005.92,2003.69,2003.71
2024.01.17,19:30:00,2003.73,2006.37,2003.28,2005.93
2024.01.17,19:45:00,2006.03,2008.15,2005.75,2006.93
2024.01.17,20:00:00,2006.94,2007.26,2003.54,2003.56
2024.01.17,20:15:00,2003.77,2004.28,2002.14,2003.44
2024.01.17,20:30:00,2003.46,2003.98,2001.68,2003.01
2024.01.17,20:45:00,2003.02,2005.28,2002.26,2004.85
2024.01.17,21:00:00,2004.75,2006.44,2004.6,2005.47
2024.01.17,21:15:00,2005.46,2006.97,2005.11,2005.29
2024.01.17,21:30:00,2005.3,2005.86,2004.25,2005.49
2024.01.17,21:45:00,2005.48,2006.29,2005.37,2005.55
2024.01.17,22:00:00,2005.54,2006.06,2004.96,2005.2
2024.01.17,22:15:00,2005.22,2005.76,2004.64,2005.1
2024.01.17,22:30:00,2005.11,2006.93,2005.09,2006.69
2024.01.17,22:45:00,2006.7,2006.92,2005.43,2006.09
2024.01.17,23:00:00,2006.03,2006.09,2005.16,2005.82
2024.01.17,23:15:00,2005.82,2006.33,2005.56,2005.89
2024.01.17,23:30:00,2005.89,2006.33,2005.53,2005.7
2024.01.17,23:45:00,2005.72,2006.35,2005.63,2006.11
2024.01.18,01:00:00,2005.62,2008.69,2005.62,2007.54
2024.01.18,01:15:00,2007.55,2009.37,2007.09,2009.06
2024.01.18,01:30:00,2008.97,2009.19,2007.97,2008.24
2024.01.18,01:45:00,2008.33,2009.95,2008.02,2009.51
2024.01.18,02:00:00,2009.52,2009.68,2008.23,2008.65
2024.01.18,02:15:00,2008.63,2009.19,2008.33,2008.84
2024.01.18,02:30:00,2008.84,2009.18,2008.11,2008.82
2024.01.18,02:45:00,2008.82,2010.92,2008.82,2010.8
2024.01.18,03:00:00,2010.79,2011.2,2010.14,2010.48
2024.01.18,03:15:00,2010.46,2011.01,2009.4,2009.9
2024.01.18,03:30:00,2009.88,2010.77,2009.27,2009.65
2024.01.18,03:45:00,2009.65,2012.01,2009.63,2011.57
2024.01.18,04:00:00,2011.57,2011.86,2010.74,2011.28
2024.01.18,04:15:00,2011.25,2011.41,2009.43,2009.87
2024.01.18,04:30:00,2009.85,2009.99,2008.39,2008.76
2024.01.18,04:45:00,2008.77,2008.82,2007.33,2007.59
2024.01.18,05:00:00,2007.57,2007.68,2006.33,2006.61
2024.01.18,05:15:00,2006.62,2008.77,2006.33,2007.06
2024.01.18,05:30:00,2007.09,2009.22,2006.64,2008.47
2024.01.18,05:45:00,2008.47,2009.02,2007.71,2008.0
2024.01.18,06:00:00,2007.97,2008.98,2007.85,2008.43
2024.01.18,06:15:00,2008.41,2008.85,2008.06,2008.58
2024.01.18,06:30:00,2008.48,2008.65,2007.8,2008.02
2024.01.18,06:45:00,2008.02,2009.3,2007.95,2008.04
2024.01.18,07:00:00,2008.05,2008.52,2006.02,2006.06
2024.01.18,07:15:00,2006.16,2007.31,2005.65,2006.85
2024.01.18,07:30:00,2006.75,2008.65,2005.95,2008.36
2024.01.18,07:45:00,2008.47,2009.47,2007.83,2009.08
2024.01.18,08:00:00,2009.08,2011.95,2008.73,2011.2
2024.01.18,08:15:00,2011.18,2013.02,2010.92,2011.97
2024.01.18,08:30:00,2011.97,2012.58,2011.32,2011.85
2024.01.18,08:45:00,2011.74,2013.11,2011.0,2012.78
2024.01.18,09:00:00,2012.75,2014.17,2012.28,2013.11
2024.01.18,09:15:00,2013.09,2013.35,2010.92,2011.45
2024.01.18,09:30:00,2011.46,2013.99,2011.17,2013.37
2024.01.18,09:45:00,2013.37,2013.85,2011.98,2012.22
2024.01.18,10:00:00,2012.22,2012.47,2009.51,2010.69
2024.01.18,10:15:00,2010.71,2012.16,2009.78,2011.83
2024.01.18,10:30:00,2011.83,2011.94,2009.87,2010.38
2024.01.18,10:45:00,2010.38,2010.9,2009.51,2009.83
2024.01.18,11:00:00,2009.83,2009.94,2008.03,2009.53
2024.01.18,11:15:00,2009.54,2012.31,2009.11,2011.74
2024.01.18,11:30:00,2011.74,2012.98,2011.37,2011.89
2024.01.18,11:45:00,2011.9,2012.07,2009.67,2010.13
2024.01.18,12:00:00,2010.13,2011.36,2009.07,2011.08
2024.01.18,12:15:00,2011.08,2012.16,2011.01,2011.93
2024.01.18,12:30:00,2011.83,2012.29,2010.03,2010.99
2024.01.18,12:45:00,2010.98,2011.66,2010.04,2011.58
2024.01.18,13:00:00,2011.57,2012.27,2010.67,2011.14
2024.01.18,13:15:00,2011.14,2012.76,2010.88,2012.38
2024.01.18,13:30:00,2012.4,2013.21,2011.86,2013.18
2024.01.18,13:45:00,2013.17,2013.57,2011.33,2012.69
2024.01.18,14:00:00,2012.68,2015.85,2012.47,2015.04
2024.01.18,14:15:00,2014.83,2016.98,2014.82,2016.59
2024.01.18,14:30:00,2016.61,2017.34,2013.88,2014.46
2024.01.18,14:45:00,2014.67,2016.22,2014.46,2015.12
2024.01.18,15:00:00,2015.12,2015.12,2012.98,2013.57
2024.01.18,15:15:00,2013.57,2014.26,2011.0,2011.41
2024.01.18,15:30:00,2011.45,2013.31,2007.29,2009.28
2024.01.18,15:45:00,2009.27,2011.74,2008.33,2009.14
2024.01.18,16:00:00,2008.93,2013.32,2008.93,2011.2
2024.01.18,16:15:00,2011.2,2012.82,2009.35,2011.38
2024.01.18,16:30:00,2011.38,2013.16,2010.69,2011.26
2024.01.18,16:45:00,2011.29,2013.72,2010.84,2012.82
2024.01.18,17:00:00,2012.82,2014.77,2011.51,2012.6
2024.01.18,17:15:00,2012.6,2014.36,2012.37,2013.86
2024.01.18,17:30:00,2013.86,2015.75,2013.49,2015.06
2024.01.18,17:45:00,2015.05,2015.13,2012.98,2013.63
2024.01.18,18:00:00,2013.62,2015.52,2012.97,2014.49
2024.01.18,18:15:00,2014.5,2017.82,2013.83,2016.87
2024.01.18,18:30:00,2016.87,2017.36,2014.32,2014.54
2024.01.18,18:45:00,2014.54,2015.22,2013.6,2014.85
2024.01.18,19:00:00,2014.84,2015.51,2013.13,2014.47
2024.01.18,19:15:00,2014.46,2015.28,2013.66,2015.12
2024.01.18,19:30:00,2015.11,2015.89,2014.01,2015.37
2024.01.18,19:45:00,2015.26,2016.46,2015.09,2016.34
2024.01.18,20:00:00,2016.24,2016.86,2015.45,2015.96
2024.01.18,20:15:00,2015.96,2020.71,2015.48,2018.72
2024.01.18,20:30:00,2018.71,2020.97,2018.29,2019.64
2024.01.18,20:45:00,2019.65,2021.18,2019.37,2020.54
2024.01.18,21:00:00,2020.53,2020.53,2018.77,2019.28
2024.01.18,21:15:00,2019.27,2020.52,2018.23,2019.58
2024.01.18,21:30:00,2019.59,2020.68,2019.04,2019.9
2024.01.18,21:45:00,2019.89,2020.18,2019.02,2019.79
2024.01.18,22:00:00,2019.78,2020.83,2019.76,2020.53
2024.01.18,22:15:00,2020.54,2021.31,2020.3,2021.3
2024.01.18,22:30:00,2021.3,2022.68,2021.08,2021.89
2024.01.18,22:45:00,2021.99,2022.72,2021.48,2022.2
2024.01.18,23:00:00,2022.14,2022.62,2021.69,2022.53
2024.01.18,23:15:00,2022.53,2022.95,2022.21,2022.67
2024.01.18,23:30:00,2022.66,2023.31,2022.44,2023.15
2024.01.18,23:45:00,2023.15,2023.19,2022.26,2022.93
2024.01.19,01:00:00,2024.39,2024.74,2023.44,2023.86
2024.01.19,01:15:00,2023.82,2024.33,2021.88,2022.01
2024.01.19,01:30:00,2022.01,2023.33,2021.01,2022.41
2024.01.19,01:45:00,2022.39,2024.44,2022.22,2023.78
2024.01.19,02:00:00,2023.76,2023.84,2022.52,2023.14
2024.01.19,02:15:00,2023.14,2024.25,2023.07,2023.86
2024.01.19,02:30:00,2023.86,2024.25,2022.54,2022.83
2024.01.19,02:45:00,2022.82,2023.73,2022.53,2023.11
2024.01.19,03:00:00,2023.11,2024.5,2022.31,2023.08
2024.01.19,03:15:00,2023.1,2023.81,2021.93,2023.04
2024.01.19,03:30:00,2023.04,2025.55,2023.0,2025.02
2024.01.19,03:45:00,2025.02,2025.13,2022.93,2023.99
2024.01.19,04:00:00,2023.97,2024.21,2022.48,2023.2
2024.01.19,04:15:00,2023.19,2023.79,2022.65,2023.42
2024.01.19,04:30:00,2023.42,2025.02,2023.21,2024.79
2024.01.19,04:45:00,2024.79,2025.07,2023.49,2024.02
2024.01.19,05:00:00,2024.02,2024.25,2023.0,2023.22
2024.01.19,05:15:00,2023.22,2023.49,2022.15,2022.45
2024.01.19,05:30:00,2022.54,2022.94,2021.82,2022.65
2024.01.19,05:45:00,2022.56,2022.95,2022.22,2022.84
2024.01.19,06:00:00,2022.82,2022.96,2020.88,2021.3
2024.01.19,06:15:00,2021.3,2021.56,2020.63,2020.72
2024.01.19,06:30:00,2020.82,2021.49,2020.55,2021.19
2024.01.19,06:45:00,2021.19,2021.26,2020.69,2021.0
2024.01.19,07:00:00,2021.0,2021.41,2020.75,2021.03
2024.01.19,07:15:00,2021.13,2021.39,2020.31,2020.49
2024.01.19,07:30:00,2020.4,2021.79,2020.26,2020.8
2024.01.19,07:45:00,2020.78,2021.97,2020.6,2021.6
2024.01.19,08:00:00,2021.7,2022.33,2020.73,2021.66
2024.01.19,08:15:00,2021.66,2023.58,2021.53,2023.27
2024.01.19,08:30:00,2023.28,2023.64,2022.12,2023.4
2024.01.19,08:45:00,2023.4,2024.35,2022.99,2023.71
2024.01.19,09:00:00,2023.81,2025.11,2023.51,2024.56
2024.01.19,09:15:00,2024.54,2027.05,2024.27,2026.99
2024.01.19,09:30:00,2027.01,2028.6,2026.06,2028.27
2024.01.19,09:45:00,2028.27,2029.73,2027.73,2027.91
2024.01.19,10:00:00,2028.02,2028.48,2026.77,2027.66
2024.01.19,10:15:00,2027.65,2027.94,2026.24,2026.51
2024.01.19,10:30:00,2026.4,2027.82,2026.1,2027.44
2024.01.19,10:45:00,2027.45,2030.17,2027.39,2029.71
2024.01.19,11:00:00,2029.81,2030.95,2028.85,2029.74
2024.01.19,11:15:00,2029.74,2030.28,2029.08,2030.18
2024.01.19,11:30:00,2030.17,2030.18,2027.48,2028.14
2024.01.19,11:45:00,2028.14,2029.86,2028.04,2029.75
2024.01.19,12:00:00,2029.86,2030.8,2029.6,2030.13
2024.01.19,12:15:00,2030.13,2030.9,2029.56,2029.65
2024.01.19,12:30:00,2029.65,2030.08,2028.78,2029.83
2024.01.19,12:45:00,2029.83,2030.95,2029.52,2030.34
2024.01.19,13:00:00,2030.34,2031.78,2029.94,2030.35
2024.01.19,13:15:00,2030.25,2030.65,2028.65,2030.3
2024.01.19,13:30:00,2030.31,2032.01,2029.78,2031.72
2024.01.19,13:45:00,2031.72,2032.1,2031.03,2031.48
2024.01.19,14:00:00,2031.49,2034.17,2031.48,2032.93
2024.01.19,14:15:00,2032.94,2033.8,2032.19,2033.19
2024.01.19,14:30:00,2033.19,2035.12,2033.1,2035.02
2024.01.19,14:45:00,2035.01,2035.22,2032.62,2032.72
2024.01.19,15:00:00,2032.71,2036.0,2032.51,2035.72
2024.01.19,15:15:00,2035.71,2038.15,2034.6,2036.38
2024.01.19,15:30:00,2036.59,2039.5,2034.7,2034.95
2024.01.19,15:45:00,2034.95,2036.1,2034.15,2035.27
2024.01.19,16:00:00,2035.27,2035.81,2032.92,2033.54
2024.01.19,16:15:00,2033.54,2033.9,2031.67,2031.93
2024.01.19,16:30:00,2031.92,2032.19,2026.79,2027.89
2024.01.19,16:45:00,2027.9,2029.74,2026.24,2029.44
2024.01.19,17:00:00,2029.44,2032.25,2024.06,2024.53
2024.01.19,17:15:00,2024.52,2026.52,2022.94,2026.09
2024.01.19,17:30:00,2026.08,2026.16,2023.69,2025.77
2024.01.19,17:45:00,2025.76,2028.0,2023.87,2027.62
2024.01.19,18:00:00,2027.61,2029.53,2026.39,2027.04
2024.01.19,18:15:00,2027.04,2027.73,2024.47,2025.17
2024.01.19,18:30:00,2025.16,2026.38,2023.45,2023.94
2024.01.19,18:45:00,2023.93,2025.34,2023.21,2024.74
2024.01.19,19:00:00,2024.74,2025.74,2024.27,2024.72
2024.01.19,19:15:00,2024.82,2027.69,2024.7,2027.11
2024.01.19,19:30:00,2027.1,2028.72,2026.37,2027.46
2024.01.19,19:45:00,2027.56,2029.17,2026.05,2028.93
2024.01.19,20:00:00,2028.94,2029.5,2026.78,2027.59
2024.01.19,20:15:00,2027.6,2028.68,2026.32,2026.95
2024.01.19,20:30:00,2026.94,2028.19,2026.28,2027.01
2024.01.19,20:45:00,2027.0,2027.99,2026.67,2027.85
2024.01.19,21:00:00,2027.85,2029.11,2027.49,2028.89
2024.01.19,21:15:00,2028.79,2029.0,2027.51,2028.42
2024.01.19,21:30:00,2028.42,2029.39,2028.22,2029.15
2024.01.19,21:45:00,2029.15,2029.47,2027.76,2029.12
2024.01.19,22:00:00,2029.09,2029.53,2028.32,2028.47
2024.01.19,22:15:00,2028.48,2028.83,2027.85,2028.29
2024.01.19,22:30:00,2028.28,2028.73,2027.91,2027.92
2024.01.19,22:45:00,2027.93,2028.55,2027.63,2028.23
2024.01.19,23:00:00,2028.21,2029.35,2028.02,2029.19
2024.01.19,23:15:00,2029.19,2029.3,2028.65,2029.22
2024.01.19,23:30:00,2029.22,2029.75,2028.98,2029.55
2024.01.19,23:45:00,2029.52,2030.03,2029.09,2029.33
2024.01.22,01:00:00,2029.7,2029.84,2027.17,2027.37
2024.01.22,01:15:00,2027.33,2028.61,2026.91,2027.74
2024.01.22,01:30:00,2027.72,2027.77,2026.99,2027.1
2024.01.22,01:45:00,2027.12,2027.83,2026.84,2027.54
2024.01.22,02:00:00,2027.52,2028.5,2026.51,2026.68
2024.01.22,02:15:00,2026.66,2027.41,2025.36,2026.08
2024.01.22,02:30:00,2026.09,2027.81,2025.93,2027.65
2024.01.22,02:45:00,2027.65,2029.33,2027.63,2028.99
2024.01.22,03:00:00,2028.99,2032.19,2028.62,2030.99
2024.01.22,03:15:00,2030.99,2031.36,2029.88,2030.6
2024.01.22,03:30:00,2030.57,2030.65,2029.63,2030.53
2024.01.22,03:45:00,2030.51,2031.07,2028.9,2029.06
2024.01.22,04:00:00,2029.07,2030.05,2028.22,2029.51
2024.01.22,04:15:00,2029.5,2029.63,2028.66,2029.45
2024.01.22,04:30:00,2029.47,2029.99,2028.78,2029.69
2024.01.22,04:45:00,2029.7,2029.94,2029.18,2029.73
