datetime,type,price,size
2024-08-09 05:45:00,sell,2425.22,-1
2024-08-09 05:45:00,buy,2425.22,1
2024-08-09 07:00:00,buy,2420.9,1
2024-08-09 07:15:00,buy,2421.39,1
2024-08-09 07:15:00,buy,2421.39,1
2024-08-09 07:15:00,buy,2421.39,1
2024-08-09 07:30:00,sell,2421.53,-3
2024-08-09 07:30:00,sell,2421.53,-3
2024-08-09 07:45:00,buy,2422.72,3
2024-08-09 07:45:00,buy,2422.72,3
2024-08-09 08:15:00,sell,2422.06,-3
2024-08-09 08:15:00,sell,2422.06,-3
2024-08-09 08:30:00,buy,2422.57,3
2024-08-09 08:45:00,buy,2419.42,1
2024-08-09 08:45:00,buy,2419.42,1
2024-08-09 08:45:00,buy,2419.42,1
2024-08-09 09:00:00,sell,2417.09,-3
2024-08-09 09:00:00,sell,2417.09,-3
2024-08-09 09:00:00,sell,2417.09,-3
2024-08-09 09:45:00,buy,2419.79,6
2024-08-09 10:00:00,buy,2420.63,1
2024-08-09 10:00:00,buy,2420.63,1
2024-08-09 10:00:00,buy,2420.63,1
2024-08-09 11:00:00,sell,2423.14,-3
2024-08-09 11:00:00,sell,2423.14,-3
2024-08-09 11:15:00,buy,2425.24,3
2024-08-09 11:15:00,buy,2425.24,3
2024-08-09 11:30:00,sell,2423.41,-3
2024-08-09 11:30:00,sell,2423.41,-3
2024-08-09 11:30:00,sell,2423.41,-3
2024-08-09 12:00:00,buy,2424.39,6
2024-08-09 12:15:00,buy,2423.99,1
2024-08-09 12:15:00,buy,2423.99,1
2024-08-09 12:15:00,buy,2423.99,1
2024-08-09 12:30:00,sell,2423.72,-3
2024-08-09 12:45:00,buy,2424.03,1
2024-08-09 12:45:00,buy,2424.03,1
2024-08-09 12:45:00,sell,2424.03,-1
2024-08-09 13:00:00,sell,2423.46,-1
2024-08-09 13:00:00,sell,2423.46,-1
2024-08-09 13:00:00,sell,2423.46,-1
2024-08-09 13:30:00,buy,2424.87,2
2024-08-09 13:45:00,buy,2429.98,1
2024-08-09 13:45:00,buy,2429.98,1
2024-08-09 13:45:00,buy,2429.98,1
2024-08-09 14:30:00,sell,2429.08,-3
2024-08-09 14:30:00,sell,2429.08,-3
2024-08-09 15:15:00,buy,2426.63,3
2024-08-09 15:30:00,buy,2426.84,1
2024-08-09 15:30:00,buy,2426.84,1
2024-08-09 15:30:00,buy,2426.84,1
2024-08-09 15:45:00,sell,2428.37,-3
2024-08-09 16:00:00,buy,2429.56,1
2024-08-09 16:00:00,buy,2429.56,1
2024-08-09 16:00:00,buy,2429.56,1
2024-08-09 16:45:00,sell,2422.64,-3
2024-08-09 16:45:00,sell,2422.64,-3
2024-08-09 17:00:00,buy,2426.58,3
2024-08-09 17:15:00,buy,2430.02,1
2024-08-09 17:15:00,buy,2430.02,1
2024-08-09 17:15:00,buy,2430.02,1
2024-08-09 17:45:00,sell,2430.51,-3
2024-08-09 18:00:00,buy,2428.59,1
2024-08-09 18:00:00,buy,2428.59,1
2024-08-09 18:00:00,sell,2428.59,-1
2024-08-09 18:15:00,sell,2427.96,-1
2024-08-09 18:15:00,sell,2427.96,-1
2024-08-09 18:15:00,sell,2427.96,-1
2024-08-09 18:45:00,buy,2431.24,2
2024-08-09 19:00:00,buy,2431.35,1
2024-08-09 19:00:00,buy,2431.35,1
2024-08-09 19:00:00,buy,2431.35,1
2024-08-09 19:15:00,sell,2429.14,-3
2024-08-09 19:30:00,buy,2430.36,1
2024-08-09 19:30:00,buy,2430.36,1
2024-08-09 19:30:00,buy,2430.36,1
2024-08-09 20:45:00,sell,2431.66,-3
2024-08-09 21:00:00,buy,2430.53,1
2024-08-09 21:00:00,buy,2430.53,1
2024-08-09 21:00:00,buy,2430.53,1
2024-08-09 21:15:00,sell,2428.69,-3
2024-08-09 21:15:00,sell,2428.69,-3
2024-08-09 21:15:00,sell,2428.69,-3
2024-08-09 22:00:00,buy,2429.76,6
2024-08-09 22:15:00,sell,2427.9,-1
2024-08-09 22:15:00,buy,2427.9,1
2024-08-09 22:15:00,buy,2427.9,1
2024-08-09 22:30:00,sell,2428.29,-1
2024-08-09 22:30:00,sell,2428.29,-1
2024-08-09 22:30:00,sell,2428.29,-1
2024-08-09 23:00:00,buy,2428.98,2
2024-08-09 23:15:00,buy,2430.23,1
2024-08-09 23:15:00,buy,2430.23,1
2024-08-09 23:15:00,buy,2430.23,1
2024-08-09 23:30:00,sell,2429.26,-3
2024-08-09 23:45:00,buy,2430.39,1
2024-08-09 23:45:00,buy,2430.39,1
2024-08-09 23:45:00,buy,2430.39,1
2024-08-12 01:15:00,sell,2429.31,-3
2024-08-12 01:15:00,sell,2429.31,-3
2024-08-12 01:15:00,sell,2429.31,-3
2024-08-12 01:30:00,buy,2432.56,6
2024-08-12 01:45:00,buy,2429.97,1
2024-08-12 01:45:00,buy,2429.97,1
2024-08-12 01:45:00,buy,2429.97,1
2024-08-12 02:00:00,sell,2430.37,-3
2024-08-12 02:15:00,buy,2427.9,1
2024-08-12 02:15:00,buy,2427.9,1
2024-08-12 02:15:00,buy,2427.9,1
2024-08-12 02:30:00,sell,2427.41,-3
2024-08-12 02:30:00,sell,2427.41,-3
2024-08-12 02:30:00,sell,2427.41,-3
2024-08-12 03:45:00,buy,2428.46,6
2024-08-12 04:00:00,buy,2428.39,1
2024-08-12 04:00:00,buy,2428.39,1
2024-08-12 04:00:00,buy,2428.39,1
2024-08-12 04:30:00,sell,2429.25,-3
2024-08-12 04:45:00,buy,2427.07,1
2024-08-12 04:45:00,buy,2427.07,1
2024-08-12 04:45:00,buy,2427.07,1
2024-08-12 05:00:00,sell,2425.95,-3
2024-08-12 05:00:00,sell,2425.95,-3
2024-08-12 05:00:00,sell,2425.95,-3
2024-08-12 05:15:00,buy,2425.94,6
2024-08-12 05:30:00,buy,2426.73,1
2024-08-12 05:30:00,buy,2426.73,1
2024-08-12 05:30:00,buy,2426.73,1
2024-08-12 08:15:00,sell,2432.5,-3
2024-08-12 08:30:00,buy,2433.21,1
2024-08-12 08:30:00,buy,2433.21,1
2024-08-12 08:30:00,buy,2433.21,1
2024-08-12 08:45:00,sell,2431.02,-3
2024-08-12 08:45:00,sell,2431.02,-3
2024-08-12 08:45:00,sell,2431.02,-3
2024-08-12 09:00:00,buy,2434.56,6
2024-08-12 09:15:00,buy,2435.09,1
2024-08-12 09:15:00,buy,2435.09,1
2024-08-12 09:15:00,buy,2435.09,1
2024-08-12 11:45:00,sell,2440.7,-3
2024-08-12 12:00:00,buy,2441.87,1
2024-08-12 12:00:00,buy,2441.87,1
2024-08-12 12:00:00,buy,2441.87,1
2024-08-12 12:15:00,sell,2441.68,-3
2024-08-12 12:30:00,buy,2442.03,1
2024-08-12 12:30:00,buy,2442.03,1
2024-08-12 12:30:00,buy,2442.03,1
2024-08-12 12:45:00,sell,2442.09,-3
2024-08-12 12:45:00,sell,2442.09,-3
2024-08-12 12:45:00,sell,2442.09,-3
2024-08-12 13:00:00,buy,2442.57,6
2024-08-12 13:15:00,buy,2442.37,1
2024-08-12 13:15:00,buy,2442.37,1
2024-08-12 13:15:00,buy,2442.37,1
2024-08-12 13:30:00,sell,2442.5,-3
2024-08-12 13:30:00,sell,2442.5,-3
2024-08-12 13:30:00,sell,2442.5,-3
2024-08-12 13:45:00,buy,2444.48,6
2024-08-12 14:00:00,buy,2443.72,1
2024-08-12 14:00:00,buy,2443.72,1
2024-08-12 14:00:00,buy,2443.72,1
2024-08-12 14:15:00,sell,2442.1,-3
2024-08-12 14:15:00,sell,2442.1,-3
2024-08-12 14:15:00,sell,2442.1,-3
2024-08-12 15:00:00,buy,2441.48,6
2024-08-12 15:15:00,buy,2443.13,1
2024-08-12 15:15:00,buy,2443.13,1
2024-08-12 15:15:00,buy,2443.13,1
2024-08-12 16:15:00,sell,2444.59,-3
2024-08-12 16:30:00,buy,2445.95,1
2024-08-12 16:30:00,buy,2445.95,1
2024-08-12 16:30:00,buy,2445.95,1
2024-08-12 17:00:00,sell,2454.14,-3
2024-08-12 17:15:00,buy,2448.73,1
2024-08-12 17:15:00,sell,2448.73,-1
2024-08-12 17:15:00,sell,2448.73,-1
2024-08-12 17:30:00,buy,2448.53,1
2024-08-12 17:45:00,buy,2451.67,1
2024-08-12 17:45:00,buy,2451.67,1
2024-08-12 17:45:00,buy,2451.67,1
2024-08-12 18:00:00,sell,2453.28,-3
2024-08-12 18:15:00,buy,2458.88,1
2024-08-12 18:15:00,buy,2458.88,1
2024-08-12 18:15:00,buy,2458.88,1
2024-08-12 18:45:00,sell,2455.43,-3
2024-08-12 18:45:00,sell,2455.43,-3
2024-08-12 19:00:00,buy,2459.68,3
2024-08-12 19:00:00,buy,2459.68,3
2024-08-13 01:15:00,sell,2471.32,-3
2024-08-13 01:15:00,sell,2471.32,-3
2024-08-13 01:30:00,buy,2472.33,3
2024-08-13 01:30:00,buy,2472.33,3
2024-08-13 03:30:00,sell,2474.15,-3
2024-08-13 03:30:00,sell,2474.15,-3
2024-08-13 03:30:00,sell,2474.15,-3
2024-08-13 04:00:00,buy,2472.06,6
2024-08-13 04:15:00,buy,2465.39,1
2024-08-13 04:15:00,buy,2465.39,1
2024-08-13 04:15:00,buy,2465.39,1
2024-08-13 04:30:00,sell,2464.15,-3
2024-08-13 04:30:00,sell,2464.15,-3
2024-08-13 04:30:00,sell,2464.15,-3
2024-08-13 05:00:00,buy,2466.22,6
2024-08-13 05:15:00,buy,2465.44,1
2024-08-13 05:15:00,buy,2465.44,1
2024-08-13 05:15:00,buy,2465.44,1
2024-08-13 05:45:00,sell,2466.06,-3
2024-08-13 05:45:00,sell,2466.06,-3
2024-08-13 05:45:00,sell,2466.06,-3
2024-08-13 06:30:00,buy,2462.58,6
2024-08-13 06:45:00,buy,2462.59,1
2024-08-13 06:45:00,buy,2462.59,1
2024-08-13 06:45:00,buy,2462.59,1
2024-08-13 07:30:00,sell,2462.77,-3
2024-08-13 07:45:00,sell,2462.13,-1
2024-08-13 07:45:00,sell,2462.13,-1
2024-08-13 07:45:00,buy,2462.13,1
2024-08-13 08:30:00,buy,2459.99,1
2024-08-13 08:45:00,buy,2459.86,1
2024-08-13 08:45:00,buy,2459.86,1
2024-08-13 08:45:00,sell,2459.86,-1
2024-08-13 09:15:00,sell,2461.41,-1
2024-08-13 09:30:00,buy,2462.44,1
2024-08-13 09:30:00,buy,2462.44,1
2024-08-13 09:30:00,buy,2462.44,1
2024-08-13 09:45:00,sell,2463.41,-3
2024-08-13 10:00:00,buy,2463.17,1
2024-08-13 10:00:00,buy,2463.17,1
2024-08-13 10:00:00,buy,2463.17,1
2024-08-13 10:15:00,sell,2461.37,-3
2024-08-13 10:15:00,sell,2461.37,-3
2024-08-13 10:15:00,sell,2461.37,-3
2024-08-13 10:30:00,buy,2464.62,6
2024-08-13 10:45:00,buy,2464.43,1
2024-08-13 10:45:00,buy,2464.43,1
2024-08-13 10:45:00,buy,2464.43,1
2024-08-13 11:00:00,sell,2464.14,-3
2024-08-13 11:00:00,sell,2464.14,-3
2024-08-13 11:00:00,sell,2464.14,-3
2024-08-13 12:00:00,buy,2460.49,6
2024-08-13 12:15:00,buy,2459.7,1
2024-08-13 12:15:00,buy,2459.7,1
2024-08-13 12:15:00,buy,2459.7,1
2024-08-13 12:30:00,sell,2460.15,-3
2024-08-13 12:30:00,sell,2460.15,-3
2024-08-13 13:30:00,buy,2461.61,3
2024-08-13 13:30:00,buy,2461.61,3
2024-08-13 13:45:00,sell,2460.65,-3
2024-08-13 14:00:00,buy,2462.07,1
2024-08-13 14:00:00,buy,2462.07,1
2024-08-13 14:00:00,buy,2462.07,1
2024-08-13 15:30:00,sell,2464.46,-3
2024-08-13 15:45:00,buy,2470.92,1
2024-08-13 15:45:00,buy,2470.92,1
2024-08-13 15:45:00,buy,2470.92,1
2024-08-13 16:30:00,sell,2467.23,-3
2024-08-13 16:30:00,sell,2467.23,-3
2024-08-13 16:45:00,buy,2473.58,3
2024-08-13 16:45:00,buy,2473.58,3
2024-08-13 17:15:00,sell,2471.94,-3
2024-08-13 17:30:00,buy,2468.08,1
2024-08-13 17:30:00,buy,2468.08,1
2024-08-13 17:30:00,buy,2468.08,1
2024-08-13 17:45:00,sell,2468.89,-3
2024-08-13 17:45:00,sell,2468.89,-3
2024-08-13 17:45:00,sell,2468.89,-3
2024-08-13 18:00:00,buy,2471.44,6
2024-08-13 18:15:00,buy,2470.96,1
2024-08-13 18:15:00,buy,2470.96,1
2024-08-13 18:15:00,buy,2470.96,1
2024-08-13 18:30:00,sell,2467.92,-3
2024-08-13 18:30:00,sell,2467.92,-3
2024-08-13 19:00:00,buy,2468.52,3
2024-08-13 19:15:00,buy,2470.6,1
2024-08-13 19:15:00,buy,2470.6,1
2024-08-13 19:15:00,buy,2470.6,1
2024-08-13 19:30:00,sell,2466.78,-3
2024-08-13 19:30:00,sell,2466.78,-3
2024-08-13 20:00:00,buy,2469.39,3
2024-08-13 20:00:00,buy,2469.39,3
2024-08-13 20:30:00,sell,2467.84,-3
2024-08-13 20:30:00,sell,2467.84,-3
2024-08-13 20:30:00,sell,2467.84,-3
2024-08-13 22:00:00,buy,2467.68,6
2024-08-13 22:15:00,buy,2467.63,1
2024-08-13 22:15:00,buy,2467.63,1
2024-08-13 22:15:00,buy,2467.63,1
2024-08-13 22:30:00,sell,2465.59,-3
2024-08-13 22:30:00,sell,2465.59,-3
2024-08-13 22:30:00,sell,2465.59,-3
2024-08-13 23:00:00,buy,2466.9,6
2024-08-13 23:15:00,buy,2466.65,1
2024-08-13 23:15:00,buy,2466.65,1
2024-08-13 23:15:00,buy,2466.65,1
2024-08-13 23:30:00,sell,2466.33,-3
2024-08-13 23:30:00,sell,2466.33,-3
2024-08-13 23:30:00,sell,2466.33,-3
2024-08-13 23:45:00,buy,2465.49,6
2024-08-14 01:00:00,buy,2465.65,1
2024-08-14 01:00:00,buy,2465.65,1
2024-08-14 01:00:00,buy,2465.65,1
2024-08-14 01:15:00,sell,2463.93,-3
2024-08-14 01:15:00,sell,2463.93,-3
2024-08-14 01:45:00,buy,2465.63,3
2024-08-14 02:00:00,buy,2465.39,1
2024-08-14 02:00:00,buy,2465.39,1
2024-08-14 02:00:00,buy,2465.39,1
2024-08-14 02:15:00,sell,2464.81,-3
2024-08-14 02:15:00,sell,2464.81,-3
2024-08-14 02:15:00,sell,2464.81,-3
2024-08-14 03:15:00,buy,2466.29,6
2024-08-14 03:30:00,buy,2466.1,1
2024-08-14 03:30:00,sell,2466.1,-1
2024-08-14 03:30:00,buy,2466.1,1
2024-08-14 04:00:00,sell,2465.59,-1
2024-08-14 04:15:00,buy,2468.24,1
2024-08-14 04:15:00,buy,2468.24,1
2024-08-14 04:15:00,buy,2468.24,1
2024-08-14 04:45:00,sell,2468.94,-3
2024-08-14 04:45:00,sell,2468.94,-3
2024-08-14 04:45:00,sell,2468.94,-3
2024-08-14 05:45:00,buy,2460.17,6
2024-08-14 06:00:00,buy,2459.83,1
2024-08-14 06:00:00,buy,2459.83,1
2024-08-14 06:00:00,buy,2459.83,1
2024-08-14 06:15:00,sell,2460.73,-3
2024-08-14 06:30:00,buy,2459.77,1
2024-08-14 06:30:00,buy,2459.77,1
2024-08-14 06:30:00,buy,2459.77,1
2024-08-14 06:45:00,sell,2458.98,-3
2024-08-14 06:45:00,sell,2458.98,-3
2024-08-14 06:45:00,sell,2458.98,-3
2024-08-14 07:00:00,buy,2460.75,6
2024-08-14 07:15:00,buy,2462.16,1
2024-08-14 07:15:00,buy,2462.16,1
2024-08-14 07:15:00,buy,2462.16,1
2024-08-14 07:30:00,sell,2461.22,-3
2024-08-14 07:45:00,buy,2461.08,1
2024-08-14 07:45:00,buy,2461.08,1
2024-08-14 07:45:00,buy,2461.08,1
2024-08-14 08:30:00,sell,2461.21,-3
2024-08-14 08:45:00,buy,2460.6,1
2024-08-14 08:45:00,buy,2460.6,1
2024-08-14 08:45:00,buy,2460.6,1
2024-08-14 09:00:00,sell,2461.93,-3
2024-08-14 09:00:00,sell,2461.93,-3
2024-08-14 09:15:00,buy,2461.61,3
2024-08-14 09:15:00,buy,2461.61,3
2024-08-14 11:15:00,sell,2468.83,-3
2024-08-14 11:30:00,buy,2470.21,1
2024-08-14 11:30:00,buy,2470.21,1
2024-08-14 11:30:00,buy,2470.21,1
2024-08-14 12:00:00,sell,2474.3,-3
2024-08-14 12:00:00,sell,2474.3,-3
2024-08-14 12:00:00,sell,2474.3,-3
2024-08-14 12:45:00,buy,2473.42,6
2024-08-14 13:00:00,buy,2472.86,1
2024-08-14 13:00:00,buy,2472.86,1
2024-08-14 13:00:00,buy,2472.86,1
2024-08-14 13:15:00,sell,2472.56,-3
2024-08-14 13:30:00,buy,2472.6,1
2024-08-14 13:30:00,sell,2472.6,-1
2024-08-14 13:30:00,buy,2472.6,1
2024-08-14 14:15:00,sell,2473.17,-1
2024-08-14 14:15:00,sell,2473.17,-1
2024-08-14 14:15:00,sell,2473.17,-1
2024-08-14 14:45:00,buy,2474.04,2
2024-08-14 14:45:00,buy,2474.04,2
2024-08-14 15:15:00,sell,2473.14,-2
2024-08-14 15:15:00,sell,2473.14,-2
2024-08-14 15:45:00,buy,2470.38,2
2024-08-14 15:45:00,buy,2470.38,2
2024-08-14 16:00:00,sell,2468.69,-2
2024-08-14 16:00:00,sell,2468.69,-2
2024-08-14 16:45:00,buy,2457.9,2
2024-08-14 16:45:00,buy,2457.9,2
2024-08-14 17:15:00,sell,2453.47,-2
2024-08-14 17:15:00,sell,2453.47,-2
2024-08-14 17:30:00,buy,2456.75,2
2024-08-14 17:30:00,buy,2456.75,2
2024-08-14 17:45:00,sell,2449.02,-2
2024-08-14 17:45:00,sell,2449.02,-2
2024-08-14 17:45:00,sell,2449.02,-2
2024-08-14 19:45:00,buy,2442.82,4
2024-08-14 20:00:00,buy,2444.1,1
2024-08-14 20:00:00,buy,2444.1,1
2024-08-14 20:00:00,buy,2444.1,1
2024-08-14 20:30:00,sell,2441.42,-3
2024-08-14 20:30:00,sell,2441.42,-3
2024-08-14 20:45:00,buy,2440.81,3
2024-08-14 21:00:00,buy,2441.43,1
2024-08-14 21:00:00,buy,2441.43,1
2024-08-14 21:00:00,buy,2441.43,1
2024-08-14 21:15:00,sell,2441.71,-3
2024-08-14 21:15:00,sell,2441.71,-3
2024-08-14 21:30:00,buy,2443.77,3
2024-08-14 21:30:00,buy,2443.77,3
2024-08-14 22:30:00,sell,2444.74,-3
2024-08-14 22:30:00,sell,2444.74,-3
2024-08-14 22:30:00,sell,2444.74,-3
2024-08-14 22:45:00,buy,2445.61,6
2024-08-14 23:00:00,buy,2447.06,1
2024-08-14 23:00:00,buy,2447.06,1
2024-08-14 23:00:00,buy,2447.06,1
2024-08-15 01:30:00,sell,2446.79,-3
2024-08-15 01:45:00,sell,2447.48,-1
2024-08-15 01:45:00,sell,2447.48,-1
2024-08-15 01:45:00,sell,2447.48,-1
2024-08-15 02:00:00,buy,2447.84,3
2024-08-15 02:00:00,buy,2447.84,3
2024-08-15 02:15:00,sell,2447.45,-3
2024-08-15 02:15:00,sell,2447.45,-3
2024-08-15 02:30:00,buy,2447.74,3
2024-08-15 02:30:00,buy,2447.74,3
2024-08-15 04:00:00,sell,2450.04,-3
2024-08-15 04:00:00,sell,2450.04,-3
2024-08-15 04:30:00,buy,2449.84,3
2024-08-15 04:45:00,buy,2449.98,1
2024-08-15 04:45:00,buy,2449.98,1
2024-08-15 04:45:00,buy,2449.98,1
2024-08-15 05:00:00,sell,2450.6,-3
2024-08-15 05:00:00,sell,2450.6,-3
2024-08-15 05:00:00,sell,2450.6,-3
2024-08-15 05:15:00,buy,2451.82,6
2024-08-15 05:30:00,buy,2451.09,1
2024-08-15 05:30:00,buy,2451.09,1
2024-08-15 05:30:00,buy,2451.09,1
2024-08-15 07:30:00,sell,2454.08,-3
2024-08-15 07:30:00,sell,2454.08,-3
2024-08-15 07:45:00,buy,2454.35,3
2024-08-15 07:45:00,buy,2454.35,3
2024-08-15 08:00:00,sell,2453.29,-3
2024-08-15 08:00:00,sell,2453.29,-3
2024-08-15 09:00:00,buy,2453.77,3
2024-08-15 09:00:00,buy,2453.77,3
2024-08-15 09:30:00,sell,2457.37,-3
2024-08-15 09:45:00,buy,2455.53,1
2024-08-15 09:45:00,buy,2455.53,1
2024-08-15 09:45:00,buy,2455.53,1
2024-08-15 10:00:00,sell,2455.92,-3
2024-08-15 10:00:00,sell,2455.92,-3
2024-08-15 10:30:00,buy,2455.93,3
2024-08-15 10:30:00,buy,2455.93,3
2024-08-15 10:45:00,sell,2455.92,-3
2024-08-15 11:00:00,buy,2455.69,1
2024-08-15 11:00:00,buy,2455.69,1
2024-08-15 11:00:00,buy,2455.69,1
2024-08-15 11:15:00,sell,2455.37,-3
2024-08-15 11:15:00,sell,2455.37,-3
2024-08-15 11:15:00,sell,2455.37,-3
2024-08-15 11:45:00,buy,2456.19,6
2024-08-15 12:00:00,buy,2455.41,1
2024-08-15 12:00:00,buy,2455.41,1
2024-08-15 12:00:00,buy,2455.41,1
2024-08-15 13:45:00,sell,2458.36,-3
2024-08-15 13:45:00,sell,2458.36,-3
2024-08-15 13:45:00,sell,2458.36,-3
2024-08-15 14:15:00,buy,2458.89,6
2024-08-15 14:30:00,buy,2459.88,1
2024-08-15 14:30:00,buy,2459.88,1
2024-08-15 14:30:00,buy,2459.88,1
2024-08-15 15:45:00,sell,2453.22,-3
2024-08-15 15:45:00,sell,2453.22,-3
2024-08-15 15:45:00,sell,2453.22,-3
2024-08-15 16:30:00,buy,2450.83,6
2024-08-15 16:45:00,buy,2443.65,1
2024-08-15 16:45:00,buy,2443.65,1
2024-08-15 16:45:00,buy,2443.65,1
2024-08-15 17:00:00,sell,2444.38,-3
2024-08-15 17:00:00,sell,2444.38,-3
2024-08-15 17:00:00,sell,2444.38,-3
2024-08-15 17:30:00,buy,2452.18,6
2024-08-15 17:45:00,buy,2454.31,1
2024-08-15 17:45:00,buy,2454.31,1
2024-08-15 17:45:00,buy,2454.31,1
2024-08-15 19:45:00,sell,2456.04,-3
2024-08-15 19:45:00,sell,2456.04,-3
2024-08-15 21:15:00,buy,2456.09,3
2024-08-15 21:30:00,buy,2457.11,1
2024-08-15 21:30:00,buy,2457.11,1
2024-08-15 21:30:00,buy,2457.11,1
2024-08-15 22:45:00,sell,2456.83,-3
2024-08-15 22:45:00,sell,2456.83,-3
2024-08-15 22:45:00,sell,2456.83,-3
2024-08-15 23:45:00,buy,2456.58,6
2024-08-16 01:00:00,buy,2455.96,1
2024-08-16 01:00:00,buy,2455.96,1
2024-08-16 01:00:00,buy,2455.96,1
2024-08-16 01:15:00,sell,2455.61,-3
2024-08-16 01:15:00,sell,2455.61,-3
2024-08-16 01:15:00,sell,2455.61,-3
2024-08-16 02:15:00,buy,2455.76,6
2024-08-16 02:30:00,buy,2456.14,1
2024-08-16 02:30:00,buy,2456.14,1
2024-08-16 02:30:00,buy,2456.14,1
2024-08-16 03:45:00,sell,2457.91,-3
2024-08-16 03:45:00,sell,2457.91,-3
2024-08-16 04:00:00,buy,2458.38,3
2024-08-16 04:00:00,buy,2458.38,3
2024-08-16 04:15:00,sell,2458.06,-3
2024-08-16 04:15:00,sell,2458.06,-3
2024-08-16 04:15:00,sell,2458.06,-3
2024-08-16 04:30:00,buy,2458.02,6
2024-08-16 04:45:00,buy,2458.67,1
2024-08-16 04:45:00,buy,2458.67,1
2024-08-16 04:45:00,buy,2458.67,1
2024-08-16 05:00:00,sell,2457.23,-3
2024-08-16 05:00:00,sell,2457.23,-3
2024-08-16 05:00:00,sell,2457.23,-3
2024-08-16 05:45:00,buy,2456.12,6
2024-08-16 06:00:00,buy,2454.86,1
2024-08-16 06:00:00,buy,2454.86,1
2024-08-16 06:00:00,buy,2454.86,1
2024-08-16 06:15:00,sell,2452.35,-3
2024-08-16 06:15:00,sell,2452.35,-3
2024-08-16 06:15:00,sell,2452.35,-3
2024-08-16 06:45:00,buy,2453.18,6
2024-08-16 07:00:00,buy,2452.35,1
2024-08-16 07:00:00,buy,2452.35,1
2024-08-16 07:00:00,buy,2452.35,1
2024-08-16 07:15:00,sell,2452.68,-3
2024-08-16 07:30:00,sell,2452.69,-1
2024-08-16 07:30:00,sell,2452.69,-1
2024-08-16 07:30:00,sell,2452.69,-1
2024-08-16 07:45:00,buy,2452.82,3
2024-08-16 07:45:00,buy,2452.82,3
2024-08-16 08:00:00,sell,2452.62,-3
2024-08-16 08:15:00,sell,2453.03,-1
2024-08-16 08:15:00,sell,2453.03,-1
2024-08-16 08:15:00,sell,2453.03,-1
2024-08-16 08:30:00,buy,2453.58,3
2024-08-16 08:30:00,buy,2453.58,3
2024-08-16 09:15:00,sell,2456.21,-3
2024-08-16 09:30:00,buy,2457.09,1
2024-08-16 09:30:00,buy,2457.09,1
2024-08-16 09:30:00,buy,2457.09,1
2024-08-16 09:45:00,sell,2455.56,-3
2024-08-16 10:00:00,buy,2454.9,1
2024-08-16 10:00:00,buy,2454.9,1
2024-08-16 10:00:00,buy,2454.9,1
2024-08-16 10:15:00,sell,2453.71,-3
2024-08-16 10:15:00,sell,2453.71,-3
2024-08-16 10:15:00,sell,2453.71,-3
2024-08-16 10:45:00,buy,2455.35,6
2024-08-16 11:00:00,buy,2461.9,1
2024-08-16 11:00:00,buy,2461.9,1
2024-08-16 11:00:00,buy,2461.9,1
2024-08-16 11:15:00,sell,2459.99,-3
2024-08-16 11:30:00,buy,2462.22,1
2024-08-16 11:30:00,buy,2462.22,1
2024-08-16 11:30:00,buy,2462.22,1
2024-08-16 12:30:00,sell,2462.08,-3
2024-08-16 12:45:00,buy,2462.02,1
2024-08-16 12:45:00,buy,2462.02,1
2024-08-16 12:45:00,buy,2462.02,1
2024-08-16 14:00:00,sell,2464.51,-3
2024-08-16 14:00:00,sell,2464.51,-3
2024-08-16 14:15:00,buy,2468.61,3
2024-08-16 14:15:00,buy,2468.61,3
2024-08-16 14:45:00,sell,2467.22,-3
2024-08-16 14:45:00,sell,2467.22,-3
2024-08-16 14:45:00,sell,2467.22,-3
2024-08-16 15:00:00,buy,2472.05,6
2024-08-16 15:15:00,buy,2472.55,1
2024-08-16 15:15:00,buy,2472.55,1
2024-08-16 15:15:00,buy,2472.55,1
2024-08-16 15:45:00,sell,2475.12,-3
2024-08-16 16:00:00,buy,2491.53,1
2024-08-16 16:00:00,buy,2491.53,1
2024-08-16 16:00:00,buy,2491.53,1
2024-08-16 16:30:00,sell,2487.88,-3
2024-08-16 16:45:00,buy,2493.9,1
2024-08-16 16:45:00,buy,2493.9,1
2024-08-16 16:45:00,buy,2493.9,1
2024-08-16 17:15:00,sell,2489.84,-3
2024-08-16 17:15:00,sell,2489.84,-3
2024-08-16 17:15:00,sell,2489.84,-3
2024-08-16 18:00:00,buy,2487.12,6
2024-08-16 18:15:00,buy,2489.82,1
2024-08-16 18:15:00,buy,2489.82,1
2024-08-16 18:15:00,buy,2489.82,1
2024-08-16 18:30:00,sell,2487.21,-3
2024-08-16 18:30:00,sell,2487.21,-3
2024-08-16 18:45:00,buy,2489.69,3
2024-08-16 19:00:00,buy,2491.65,1
2024-08-16 19:00:00,buy,2491.65,1
2024-08-16 19:00:00,buy,2491.65,1
2024-08-16 20:15:00,sell,2493.96,-3
2024-08-16 20:15:00,sell,2493.96,-3
2024-08-16 20:30:00,buy,2499.18,3
2024-08-16 20:30:00,buy,2499.18,3
2024-08-16 22:15:00,sell,2502.94,-3
2024-08-16 22:15:00,sell,2502.94,-3
2024-08-16 22:30:00,buy,2505.2,3
2024-08-16 22:30:00,buy,2505.2,3
2024-08-16 23:30:00,sell,2507.19,-3
2024-08-16 23:30:00,sell,2507.19,-3
2024-08-16 23:45:00,buy,2507.41,3
